State,County,POP2010,OHU2010,PovertyRate,MedianFamilyIncome,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,Food Environment Index,# Deaths,Years of Potential Life Lost Rate,% Obese,% Fair/Poor,# Diabetics,# Violent Crimes,# Unemployed,% Children in Poverty,Latitude,Longitude
South Carolina,Calhoun,15175,6080,19.033333333333303,51503.66666666666,0,0,0,2,129.14999940666112,129.14999940666112,0.0,45.88117304075595,45.88117304075595,0.0,14240.499439891482,3295,2470,8177,6459,32,9,52,446,458,435,1107,7.3,259.0,7646.0,35,19,257.0,62.0,490.0,29.0,33.6748549849,-80.7802801147
South Carolina,Charleston,350209,144309,20.672093023255783,67276.16279069768,15,32,14,23,80530.27196059401,204912.61417116274,79918.23237672808,26204.125468622256,71315.11148550695,25959.44517017743,254997.40010383827,72658,44721,224910,104239,4719,299,1068,14974,18877,12136,16136,7.1,4080.0,6670.0,25,15,5142.0,1504.0,9534.0,23.0,32.8250434949,-79.896819219
South Carolina,Cherokee,55342,21519,23.63846153846153,43049.38461538462,4,4,4,6,7596.641123592102,13724.720973468313,7593.450256906281,3952.127513376795,7922.94254947727,3950.8008948412926,50644.69859255367,13654,7442,41525,11278,313,17,199,2010,2032,1771,4508,6.8,1015.0,9749.0,37,19,909.0,190.0,1674.0,30.0,35.0481998087,-81.620428677
South Carolina,Chester,33140,12876,25.25454545454541,43395.181818181816,3,4,2,2,5274.663815767316,8275.190429211492,4325.26128420401,3612.906761547124,5312.4932512500645,2979.50299260124,30363.455482529047,7928,4835,19814,12387,109,5,136,689,479,1220,2845,5.8,691.0,12367.0,36,20,726.0,201.0,1130.0,38.0,34.6920572921,-81.1595312709
South Carolina,Chesterfield,46734,18173,25.539999999999964,43767.3,2,2,1,5,5376.8311192506535,7799.493557755031,2989.2790481447496,2868.4997820348854,4292.578473463054,1658.23947489647,43333.81755350455,11557,6332,29352,15253,172,12,237,1708,1666,1736,4106,6.4,827.0,10373.0,35,21,904.0,199.0,1307.0,34.0,34.6397559581,-80.1586830546
South Carolina,Clarendon,34971,13132,22.399999999999977,40107.833333333336,0,0,0,4,3754.540087186673,4456.650530858842,2203.7708318050895,1665.8167924126328,2019.0971846684988,964.315303022554,31709.960930962003,7809,5867,16445,17504,225,4,86,707,899,1451,3541,6.3,603.0,9756.0,42,22,752.0,181.0,1015.0,38.0,33.665806061,-80.2164049721
South Carolina,Colleton,38892,15131,19.09999999999998,39366.5,4,5,1,5,14682.406542455155,19089.357964680134,6657.035975883763,8202.86106894284,10887.094753825995,3746.956501351115,35447.73288596171,9492,6078,22173,15178,126,7,322,1086,1094,1123,3262,5.9,784.0,11267.0,39,22,709.0,288.0,1167.0,37.0,32.8434261558,-80.6496843171
South Carolina,Darlington,68681,26531,25.793749999999967,45984.5,4,5,3,7,8149.908105087514,13229.043031517029,7080.651567734385,4153.4286829587945,6825.815065018567,3605.257615372828,58485.048696912236,16658,9793,38366,28573,203,8,194,1337,1140,2629,6358,6.2,1343.0,11570.0,38,19,1488.0,453.0,2225.0,33.0,34.3325069471,-79.9577199015
South Carolina,Dillon,32062,11923,31.066666666666613,33915.0,1,1,1,4,1409.3489939579406,3783.417848260821,1409.34781471427,648.5390718533353,1772.7027321835174,648.5384067171881,27866.382736658998,8574,4159,15399,14782,78,8,790,1005,833,1406,3389,5.4,622.0,11845.0,37,26,578.0,318.0,1093.0,43.0,34.3915831664,-79.3788986183
South Carolina,Dorchester,136555,50259,11.791999999999977,65405.28,1,4,0,3,37621.42847020305,85289.00319159916,36003.875726320985,10398.66056774172,26267.1186656222,9569.936527952152,111635.58244983412,37026,13849,92621,35266,2052,146,904,5566,6075,2628,6707,7.6,1480.0,6271.0,34,14,2565.0,587.0,3910.0,19.0,33.07931306,-80.406685752
South Carolina,Edgefield,26985,9348,17.983333333333267,57099.0,0,0,0,1,5651.205982537414,7057.452062776031,4985.02312057406,2656.40913017317,3360.30251067711,2458.26643085139,25141.655813698068,5771,3524,15825,10030,95,11,67,957,1414,527,1882,7.4,351.0,8158.0,33,17,494.0,40.0,680.0,27.0,33.7722424167,-81.9664425704
South Carolina,Fairfield,23956,9419,25.139999999999922,41250.0,2,2,1,3,6096.351617604096,8747.871620787726,2499.6035554875302,2761.241054762222,4448.5893357825225,1306.7104630256401,22793.2779068993,5431,3565,9236,14167,55,2,50,446,374,1127,1957,5.6,480.0,11229.0,41,22,455.0,147.0,811.0,33.0,34.3951111298,-81.1212291623
South Carolina,Florence,136885,52653,21.26666666666663,51322.84848484849,6,7,6,13,28627.75576332213,57245.701961980456,28627.75576332213,13183.051534394097,24187.332741880473,13183.051534394097,118272.94194719894,33700,18017,75116,56506,1671,23,464,3105,3030,4637,10210,6.0,2332.0,10252.0,34,20,3047.0,631.0,4299.0,29.0,34.0244909939,-79.7029792115
South Carolina,Georgetown,60158,24524,20.09999999999997,47214.4,4,4,1,5,13993.506764208101,20557.17765243419,10725.1166407923,5085.975723427079,7207.949502283319,3274.547571791603,49282.22510709177,13020,11920,38005,20214,271,14,136,1518,1867,1532,3984,6.5,1047.0,8424.0,31,18,950.0,279.0,2112.0,32.0,33.4128251839,-79.2991976958
South Carolina,Greenville,451225,176531,18.399099099099057,60783.30630630631,25,36,25,20,191027.0320397916,321113.5589722996,191024.65634173085,62825.72912561699,110466.61848526224,62825.04123069291,385862.51669165096,109317,57581,333084,81497,8849,257,1401,26137,36495,12114,20454,7.2,5513.0,7040.0,28,14,6026.0,2800.0,11917.0,18.0,34.894336814,-82.3707710973
South Carolina,Greenwood,69661,27547,23.757142857142835,50175.214285714275,0,1,0,5,9684.910504406958,23698.18368093614,9262.530014553866,3492.2631546743937,10310.321493721232,3289.5736345751707,59166.69649509094,16507,10544,43783,21846,572,25,196,3239,3789,2428,5094,6.7,990.0,8468.0,34,19,1135.0,575.0,1978.0,26.0,34.1538305575,-82.1259300134
South Carolina,Hampton,21090,7598,24.83999999999996,43558.6,1,1,0,1,2704.5473301319635,2704.5473301319635,0.0,1701.9320203547675,1701.9320203547675,0.0,18668.21317638244,5091,2829,8999,11359,113,8,66,545,744,619,1533,6.1,366.0,10020.0,42,22,351.0,114.0,708.0,35.0,32.776276295,-81.1407026054
South Carolina,Horry,269291,112225,18.62499999999996,50658.555555555555,8,14,8,6,60958.125605566755,125587.76033799851,60818.25151638493,24216.491435313237,49268.0727545125,24126.25665230147,219368.52816860442,54242,46070,215071,36202,2816,305,1279,13618,16683,6408,16127,7.3,4498.0,8453.0,30,16,7112.0,1698.0,9596.0,30.0,33.9046109451,-78.9761374454
South Carolina,Jasper,24777,8517,18.19999999999998,33307.6,1,1,0,3,2448.1455345619847,2448.1455345619847,0.0,1091.566859341873,1091.566859341873,0.0,22478.9897912267,6141,2769,10658,11406,176,13,122,2402,3752,612,1975,7.0,383.0,9200.0,37,23,289.0,76.0,601.0,40.0,32.4205841079,-81.0221137598
South Carolina,Kershaw,61697,23928,17.6733333333333,52294.4,5,5,2,2,20530.316534617705,28217.779275565958,17604.40542579701,7545.415932070558,10817.274782434306,6065.707300924788,58021.180726940016,15139,8797,43965,15188,302,29,197,2016,2298,1319,3643,7.2,995.0,8987.0,32,17,1458.0,278.0,1725.0,23.0,34.3387988678,-80.5902184298
South Carolina,Lancaster,76652,29697,23.62857142857141,47094.785714285725,4,4,4,6,26298.121550771968,37075.92927092096,26209.54676955269,10931.803046621952,14492.712184681883,10888.137507579924,71268.0918718949,17831,11737,54844,18278,494,17,235,2784,3384,1810,4640,7.1,1229.0,8598.0,31,17,1641.0,401.0,2278.0,21.0,34.6866819092,-80.7054233818
South Carolina,Laurens,66537,25525,20.258823529411725,46404.64705882353,4,4,4,6,12594.513454829868,15941.825183656587,12539.92734029438,6658.7746754394275,8190.260495380984,6621.771587710968,63447.983084404994,15427,9988,46848,16933,183,34,153,2386,2729,1750,4498,6.7,1289.0,10919.0,41,19,1334.0,426.0,1981.0,31.0,34.4835677354,-82.0059340359
South Carolina,Lee,19220,6797,22.1285714285714,33774.71428571428,1,1,0,3,999.887799609172,999.887799609172,0.0,526.0389857376215,526.0389857376215,0.0,17304.45541746965,4263,2596,6419,12359,59,3,51,329,334,709,1850,5.8,337.0,10565.0,44,26,315.0,117.0,551.0,39.0,34.1632936569,-80.2545239336
South Carolina,Lexington,262391,102733,14.279729729729706,65731.74324324324,8,12,8,8,88225.60778968557,150076.0415480309,88188.87928698832,24588.83201193457,44098.74896969298,24571.51580650362,227100.02865867104,64162,32111,208023,37522,3729,130,1134,11853,14529,5130,13846,7.9,3277.0,7281.0,33,14,4083.0,926.0,6988.0,19.0,33.9022896586,-81.2721775142
South Carolina,Marion,33062,13058,29.499999999999968,38031.875,0,0,0,5,34.73814595662398,34.73814595662398,0.0,24.331692482402925,24.331692482402925,0.0,29236.22310767969,8071,4852,13434,18476,176,2,144,830,791,1804,3494,5.7,777.0,13726.0,40,23,731.0,255.0,1290.0,41.0,34.0800586214,-79.362510123
South Carolina,Marlboro,28933,10383,30.499999999999925,37411.42857142857,2,2,2,6,2695.916491033179,8318.073408649634,2301.958327222245,1451.9069486122892,4763.437161217385,1217.685830525234,25625.40831388864,6323,3779,11987,14729,75,4,1308,830,800,1271,2592,5.3,600.0,11614.0,39,25,602.0,294.0,977.0,38.0,34.6020603325,-79.6787226224
South Carolina,McCormick,10233,4027,19.733333333333302,48356.66666666666,0,0,0,1,330.09328172678624,330.09328172678624,0.0,96.15526449996229,96.15526449996229,0.0,9658.193055093681,1482,2449,4985,5083,34,6,10,115,81,387,657,6.8,170.0,9869.0,35,19,279.0,24.0,248.0,35.0,33.8995497978,-82.3098783777
South Carolina,Newberry,37508,14709,16.749999999999964,50723.875,2,2,2,3,10204.975544864696,12807.130608293048,9110.39123334141,5464.938984129259,6654.685026272038,5115.779788253511,35735.46898382569,8544,5959,23301,11626,122,35,130,2294,2690,1168,2571,7.3,572.0,8417.0,36,18,765.0,137.0,1002.0,29.0,34.2898117968,-81.6001198539
South Carolina,Oconee,74273,30676,18.859999999999967,51383.53333333333,3,3,3,4,14809.931616941929,19940.468183396508,13983.19654178208,7182.039667229028,10006.87033443712,6914.724537854559,70235.89652788053,15707,14106,65177,5613,436,10,176,2861,3349,1911,4428,7.7,1229.0,8338.0,28,17,1690.0,380.0,1999.0,25.0,34.7535027956,-83.0658604798
South Carolina,Orangeburg,92501,35788,25.979999999999965,43060.3,6,7,6,11,17217.03626070174,30531.32552582899,16863.424092034387,7910.92227806278,14647.228517391904,7796.295631975664,83651.54803943733,21439,13734,31770,57535,752,14,491,1939,1767,3279,7750,5.3,1684.0,11842.0,42,20,1662.0,469.0,3997.0,37.0,33.438991479,-80.8002997359
South Carolina,Pickens,119224,45228,21.939285714285685,56153.392857142855,8,8,8,5,50867.134578339785,70365.40030244809,50859.04811526028,20094.2425145418,29832.124473536445,20092.01176610148,105723.0270081324,24287,15993,105747,7854,1913,14,230,3466,3743,2391,5031,6.9,1609.0,8375.0,30,15,1804.0,399.0,3217.0,19.0,34.8873453574,-82.725248963
South Carolina,Richland,384504,145194,22.3955056179775,58478.651685393255,21,43,21,23,147000.9906492887,277959.58938323346,143677.969815838,50169.682596681174,102044.22603435363,48687.756174270275,306779.4495217883,87553,37541,181974,176538,8548,425,1230,15789,18637,10014,19756,6.2,4436.0,7480.0,33,15,4961.0,3339.0,11164.0,22.0,34.0218460217,-80.9030859572
South Carolina,Saluda,19875,7527,23.15999999999996,45853.6,0,0,0,1,522.7848014699978,522.7848014699978,0.0,239.995521376707,239.995521376707,0.0,18988.10251051669,4581,3195,12141,5230,38,63,83,2320,2857,560,1294,7.8,297.0,9092.0,36,20,201.0,74.0,462.0,30.0,34.0061055385,-81.7269282584
South Carolina,Spartanburg,284307,109246,20.56666666666663,51635.14492753623,23,30,22,19,96212.67280163824,151420.12501318438,95395.3111721879,42809.834706550304,67977.82828741388,42334.15054638452,255831.3622166705,69450,38227,205680,58565,5746,86,764,13466,16658,7757,15215,6.6,4333.0,8348.0,31,18,3661.0,1242.0,7949.0,22.0,34.9312465729,-81.9908274743
South Carolina,Sumter,107456,40398,20.939130434782587,46852.0,4,7,3,8,21543.99027659651,40010.55718494482,19023.941578258924,8809.720889616132,18063.21046863262,7456.5213189269325,93738.2119137476,27431,13921,51825,50414,1188,99,389,3541,3532,3674,8187,6.0,1562.0,8678.0,34,19,2027.0,757.0,3047.0,30.0,33.9161721803,-80.382316033
South Carolina,Union,28961,11974,19.166666666666643,47243.88888888888,2,3,2,4,2294.697102177037,7217.979906896596,1835.871810621102,1250.5618269646193,4159.8439960254655,1084.2354320131,26503.694280635624,6600,4769,19286,9066,79,11,67,452,282,1251,2177,6.9,567.0,11287.0,37,20,477.0,149.0,914.0,34.0,34.6892815822,-81.6194154302
South Carolina,Williamsburg,34423,13007,25.41818181818176,35959.63636363636,2,2,0,7,2131.5781970348307,2131.5781970348307,0.0,1519.6442204670966,1519.6442204670966,0.0,31195.2679920335,8122,5039,10939,22637,138,3,114,592,689,1558,2927,5.4,638.0,11091.0,43,25,774.0,163.0,1183.0,43.0,33.6199254931,-79.7277120284
South Carolina,York,226073,85864,17.347826086956488,63123.95652173912,11,14,11,9,72952.87091249232,128263.75588104688,71982.42672229522,22225.35610429091,42963.69237095696,21926.17327725696,190745.16172989196,57744,25626,169158,43003,3413,126,1934,8439,10075,4420,10784,7.5,2883.0,6928.0,29,13,3147.0,1047.0,6856.0,17.0,34.9747567032,-81.1843527866
South Dakota,Aurora,2710,1102,7.6,55000.0,0,0,0,0,2016.2461102285001,2016.2461102285001,59.9869110665931,630.867610677078,630.867610677078,14.7381979664769,2361.02124755684,725,539,2577,11,18,0,40,64,101,8,82,5.6,,,28,10,43.0,2.0,36.0,12.0,43.7180195308,-98.5615628976
South Dakota,Beadle,17398,7276,17.93333333333332,62123.33333333334,1,2,1,2,5040.351452021057,12462.526385319417,2568.824096572187,1819.994249757553,4765.005481996058,1069.3745256904008,13745.160851604716,4219,3006,15599,147,632,17,189,814,1337,509,1114,7.5,195.0,6867.0,32,13,199.0,52.0,255.0,21.0,44.4144805031,-98.2781096129
South Dakota,Bennett,3431,1090,38.449999999999946,38978.5,2,2,2,2,3319.8032321154797,3319.8032321154797,2392.1771412474372,2035.7775934849121,2035.7775934849121,1409.22994760108,3431.0000347865503,1189,384,1157,4,13,3,2109,145,67,129,320,1.9,47.0,12130.0,37,23,52.0,14.0,59.0,47.0,43.1949168271,-101.663989111
South Dakota,Bon Homme,7070,2457,12.8,57562.5,0,0,0,0,998.0503087614729,998.0503087614729,0.0,302.620546668928,302.620546668928,0.0,3570.9797098430104,1395,1347,6349,68,10,0,502,141,130,108,245,5.7,66.0,5399.0,30,11,108.0,0.0,82.0,17.0,42.9883723478,-97.8846508535
South Dakota,Brookings,31965,12029,16.849999999999966,61588.0,2,2,2,1,15601.590771784218,23576.97172355736,12233.638015653609,6392.160663677378,10984.80000142693,5623.576123739676,28807.64797914992,6038,3170,29802,254,869,9,282,749,636,494,761,6.5,201.0,4632.0,27,10,279.0,20.0,548.0,11.0,44.3696796109,-96.7904210084
South Dakota,Brown,36531,15489,10.874999999999995,65859.5,0,1,0,1,15384.457802523735,25468.125799513524,12328.56864364482,3971.8495583544973,7279.5231374687855,3129.5345751662458,29221.075248225363,8473,5873,34057,194,355,42,1105,778,496,958,1274,8.0,360.0,5704.0,32,10,602.0,82.0,570.0,13.0,45.589722978,-98.3516118048
South Dakota,Brule,5255,2136,16.44999999999995,56303.0,1,1,0,0,1648.86648110819,1648.86648110819,0.0,674.061737133399,674.061737133399,0.0,4356.88733825909,1358,914,4646,12,9,1,445,142,75,94,233,7.3,49.0,6683.0,34,12,68.0,17.0,70.0,18.0,43.7180588837,-99.0809353963
South Dakota,Buffalo,1912,532,34.0,32578.0,1,1,0,0,1906.6787071022602,1906.6787071022602,235.709031913026,1373.6612808782002,1373.6612808782002,166.659357306656,1911.9999998250698,750,137,283,4,1,0,1607,17,35,63,203,5.2,38.0,16137.0,42,30,33.0,,53.0,44.0,44.0763500067,-99.2049557543
South Dakota,Butte,10110,4160,11.2,57406.5,0,0,0,0,4288.68723554913,6919.033132018852,2969.571224771087,1549.633843101645,2704.426372345209,1109.007863637606,7583.738319978871,2527,1591,9526,22,22,8,189,343,306,199,669,7.4,124.0,7128.0,31,12,113.0,21.0,177.0,20.0,44.9058408356,-103.508040266
South Dakota,Campbell,1466,694,12.9,61538.0,0,0,0,0,1368.5864316453,1368.5864316453,948.8579149061239,471.960890519436,471.960890519436,326.64674950568804,1465.99999149234,279,370,1441,2,4,0,5,14,20,20,31,5.7,,,31,11,24.0,0.0,26.0,9.0,45.7711313958,-100.051628546
South Dakota,Charles Mix,9129,3249,23.16666666666667,52091.33333333334,0,0,0,0,916.211087382741,916.211087382741,1.91892398893833,348.3437073974565,348.3437073974565,0.466179259121418,6042.958751988871,2705,1619,5930,9,19,0,2893,278,152,213,543,6.3,106.0,7698.0,34,16,176.0,13.0,139.0,35.0,43.2079070509,-98.5878938604
South Dakota,Clark,3691,1445,15.9,66910.0,0,0,0,0,1708.1694200199802,1708.1694200199802,14.1109820624842,542.8514057952871,542.8514057952871,1.55586854912689,2785.5468886021995,876,804,3620,7,2,0,2,60,63,62,79,7.1,,,31,10,47.0,3.0,73.0,21.0,44.8582538926,-97.7294962958
South Dakota,Clay,13864,5110,26.233333333333306,66407.66666666669,1,2,1,0,4537.600518033396,9606.096068517616,3651.6341227127796,1623.157050016738,5201.919401206049,1405.657117890979,11617.1296755793,2424,1421,12637,185,232,4,429,377,277,261,834,6.9,110.0,5076.0,31,14,113.0,38.0,219.0,18.0,42.9145713002,-96.9756376237
South Dakota,Codington,27227,11432,9.985714285714256,62264.857142857145,0,1,0,0,10746.304117568647,16759.410827669446,8532.653796869441,2735.1891899874986,4931.956470726776,2166.7886311733064,22187.7813924039,6749,4051,25951,93,122,0,541,520,433,687,1391,7.8,245.0,5062.0,31,9,281.0,67.0,483.0,12.0,44.9778528358,-97.1886184207
South Dakota,Corson,4050,1260,43.24999999999995,41214.5,2,2,2,2,3636.3688172065204,3636.3688172065204,2940.23331064818,2334.604193405309,2334.604193405309,1911.9238151549482,4050.0000118319103,1390,423,1204,3,11,2,2713,117,106,158,412,0.0,94.0,21675.0,41,27,53.0,1.0,78.0,60.0,45.7086008724,-101.196869329
South Dakota,Custer,8216,3636,10.95,62722.5,0,0,0,0,2903.6811245075396,2903.6811245075396,234.005314073148,650.283525415677,650.283525415677,55.436305480403604,6994.6332075042,1630,1766,7737,15,29,2,240,193,182,86,241,8.0,119.0,6021.0,30,10,160.0,5.0,171.0,18.0,43.6776345435,-103.451555966
South Dakota,Davison,19504,8296,11.7,64972.0,0,0,0,0,6399.84499261105,13234.06679589762,5141.1400281346505,1724.4809436753198,4467.015431706487,1461.978511292832,14894.361833286192,4585,3301,18421,82,93,13,490,405,294,407,1054,7.8,196.0,6283.0,34,11,255.0,64.0,295.0,15.0,43.6747378332,-98.1459868879
South Dakota,Day,5710,2504,22.333333333333265,48708.66666666666,1,1,0,0,2790.8213098674696,2790.8213098674696,16.7478217192983,1003.9318729890491,1003.9318729890491,5.946874492667121,4602.62935413605,1247,1309,5030,8,12,0,542,118,62,114,355,5.9,56.0,4071.0,31,13,104.0,,144.0,18.0,45.367151587,-97.6074090049
South Dakota,Deuel,4364,1819,5.1,66093.0,0,0,0,0,3939.6726591088895,3939.6726591088895,1419.9089517153461,1162.9653670648281,1162.9653670648281,403.532388813082,4363.99999281699,1028,839,4253,13,4,0,12,82,86,49,108,6.1,,,33,10,65.0,3.0,117.0,12.0,44.7600579518,-96.6679741404
South Dakota,Dewey,5301,1730,32.049999999999955,41336.0,2,2,2,2,3311.03554036274,4344.797899658711,2482.4827127607896,2026.3916816151886,2744.5660052447697,1552.667357862876,5128.46188186001,1803,515,1115,5,8,0,3970,203,98,155,475,4.3,141.0,25255.0,40,21,100.0,1.0,268.0,33.0,45.1566160513,-100.871863039
South Dakota,Douglas,3002,1210,13.4,58980.0,0,0,0,0,2675.1827804839,2675.1827804839,275.654691042563,894.8515870616229,894.8515870616229,91.78857793441799,3001.99999457583,687,727,2899,11,3,0,55,34,23,44,45,5.2,,,30,10,61.0,1.0,42.0,12.0,43.386924164,-98.3660983597
South Dakota,Edmunds,4071,1607,11.349999999999996,70416.5,0,0,0,0,2591.615621909055,2591.615621909055,743.630744018826,738.8235409931518,738.8235409931518,217.19472915886902,3259.22811018295,977,883,3981,5,5,0,18,62,58,54,82,7.1,,,29,11,69.0,0.0,56.0,15.0,45.4187968009,-99.2153257614
South Dakota,Fall River,7094,3272,17.59999999999995,60926.5,0,0,0,0,3374.62775677065,4912.017997207589,2562.744908798768,1233.9307616969984,1842.9416619491901,928.40106577342,6024.60499741605,1334,1638,6287,49,26,3,502,227,159,190,296,6.6,128.0,8947.0,32,11,128.0,6.0,135.0,23.0,43.2393780072,-103.527540829
South Dakota,Faulk,2364,869,14.3,62188.0,0,0,0,0,1139.91719294636,1139.91719294636,112.978885815565,514.883285302188,514.883285302188,50.5711273082915,1838.24562155929,555,560,2339,3,2,0,3,17,18,34,23,4.1,,,29,12,46.0,0.0,31.0,14.0,45.0710105947,-99.1452534374
